,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
3495,Grand Venue Oldham,127,3234,0,4, People & Blogs,35,2013-05-05,5,0.4473900872715297,0.2647484586813384,2
3496,Sonamy ~ Amy's Diary (Chapter 1),340,60346,64,708, Entertainment,2590,2014-06-20,6,0.5150666886217685,0.5526622095198848,3
3497,Δημητρούλα μου γεια σου,149,12336,0,43, Music,64,2013-03-28,6,0.4411328832537461,0.3556908470284418,2
3498,وان تو - مقلب من فريق إعداد البرنامج في محمد شوقي و بركات علي الهواء,244,35197,0,205, Entertainment,2809999872,2015-05-01,4,0.5669356166639222,0.5468642603456646,3
3499,【FELT】Liminality,475,1688,0,26, Music,12,2012-12-31,6,0.4268071793182941,0.2795747306748901,2
3500,Les tyroliennes du Jardin des glaciers de Baie Comeau,130,1544,0,1, Travel & Events,33,2010-06-28,6,0.2758109665733574,0.1353302477378454,1
3501,Renault Fluence GT,156,2274,0,2, Autos & Vehicles,56,2012-11-08,3,0.4180800263461222,0.225371817451182,2
3502,Laskar Pelangi by Hiroaki KATO feat. Meda (JAPAN FESTIVAL 2014),286,277943,151,3826, Music,136000,2014-12-01,5,0.5420714638564136,0.6880010930175459,4
3503,How to build an antique Steam Turbine for a Science Fair Project.,295,9836,20,151, Science & Technology,59000,2013-04-09,5,0.4431088424172567,0.3846995628717965,2
3504,durnal 2007 crash,138,5630,0,2, Autos & Vehicles,0,2007-04-23,4,0.084472254240079,0.0502121824585959,1
3505,Comida o Combustible?,220,5988,0,6, Education,476,2007-11-13,4,0.1180635600197596,0.0767325415730813,1
3506,Most Retarded International Movie Scenes | Logical Retards,332,220130,239,6663, Comedy,80400,2015-05-15,5,0.5692409023546847,0.7336579979690557,4
3507,中古プラレール　101系(緑) 開封,158,5495,0,11, People & Blogs,895,2014-11-29,6,0.5417421373291619,0.3670802721824597,2
3508,Magic Springs and Crystal Falls Coasters,221,20808,9,46, Travel & Events,189,2013-05-09,5,0.4480487403260332,0.377375722033083,2
3509,SUPER AUTO - Amarte a la antigua,245,3292,2,3, Music,79,2010-10-04,4,0.2919479664086942,0.1691025396911273,1
3510,Rachel Alexandra works at Spa August 16,176,3671,3,6, Sports,100000,2010-08-16,6,0.2838794664910258,0.17601880577087,1
3511,KIDDY CONTEST 1996 - Nesrin Ünal & Hannes Arnold - Ich fahre Fahrrad,154,3468,0,16, Music,7590,2014-04-11,4,0.5035402601679565,0.3377526221195532,2
3512,My Life For Hire Live  Chicago 2012 (UIC Pavilion)- A Day To Remember,244,2188,5,13, Music,61,2012-01-28,5,0.3711509962127449,0.234112689860103,2
3513,Simcity Creator Wii Footage,217,20397,16,56, Gaming,0,2012-05-31,5,0.3915692409023547,0.3339404605822049,2
3514,The Car's The Star - McLaren F1 - Part 1,230,5758,2,14, Autos & Vehicles,497,2009-07-07,3,0.2171908447225424,0.1507463047303157,1
3515,Orlando's Julian Newman Goes Viral,142,426755,1190,4668, Sports,306,2012-12-24,4,0.4256545364729129,0.5565579498259724,3
3516,Театр танца Чудеса - Танец муравьев (28.04.13),121,12921,3,27, Music,998,2013-04-29,6,0.4464021076897744,0.3488818237686707,2
3517,la oreja de van gogh ft alex ubago - sin miedo a nada,310,10993,1,26, Sports,0,2009-01-07,3,0.1873867940062572,0.144185385385587,1
3518,Aniversário de 15 anos da Amanda - Apresentação de Balé,194,8127,2,36, Music,0,2011-05-28,3,0.3308084966244031,0.2548045778238605,2
3519,Great Balls Of Fire Piano Cover/Tutorial - Jerry Lee Lewis - How to play Great Balls Of Fire,170,368870,90,3132, Music,1520000000,2015-07-10,5,0.5784620451177342,0.737117904450471,4
3520,YAMAHA R1 (ON BOARD CAMERA),231,1726,0,3, Autos & Vehicles,336,2011-02-11,4,0.3133541906800592,0.1691465326563374,1
3521,Taylor Cornelius,162,1219,0,1, Entertainment,97,2008-10-25,4,0.1752017124979417,0.0834364742557757,1
3522,Requisitos para instalar windows 7,341,78198,114,519, Howto & Style,32200,2012-10-31,5,0.4167627202371151,0.4458881029560225,3
3523,Przyjaciele z Dywizji Brązu #43 - Postać do trollowania,275,26154,27,504, Gaming,16900,2015-08-27,6,0.5863658817717767,0.5870800990487955,3
3524,CSO 伍玩啦 CS-B12好D.wmv,249,11525,10,8, Gaming,0,2010-02-16,4,0.2540754157747406,0.1791876856239154,1
3525,東京ディズニーランド～ハロウィンパレード2009～「リ・ヴィランズ」,135,15643,0,5, Entertainment,0,2009-10-20,4,0.2344804874032603,0.1639370335235642,1
3526,IT AINT EASY | SLEDDING | DUBSTEP,173,1243,2,2, Autos & Vehicles,25,2011-11-20,5,0.3597892310225589,0.1806791869285146,1
3527,Обработка конуса задней бабки на токарном станке ЧПУ http://777russia.ru  89896226777,170,4545,3,7, Howto & Style,0,2015-03-30,6,0.5616663922278939,0.3601643922152147,2
3528,Feira do cavalo  Golegã 2011  Satélite,122,2704,0,5, Pets & Animals,484,2011-11-12,4,0.3584719249135518,0.2122030467911992,2
3529,doctor who part one the tardis virus,281,4455,5,3, Film & Animation,3120,2007-09-17,4,0.1086777539930841,0.0649561698621631,1
3530,Skullgirls - Valentine Combos w/NightmareRises2007 & retiree2010,423,30905,25,366, Gaming,9050,2014-05-13,5,0.5088094846039849,0.5046979123747083,3
3531,Poets Of The Fall - 15 Min Flame [Twilight Theater album],301,56615,25,241, Music,404,2010-03-17,4,0.2588506504198913,0.2597452614854503,2
3532,139| Flat Twist Out w/Miss Jessies Curly Pudding - Hair of the Day!,175,5759,79,133, Howto & Style,145000,2011-11-01,4,0.3566606290136671,0.295243687356049,2
3533,Alvin And Chipmunks-believe,192,9633,4,18, Music,61,2008-06-24,4,0.1549481310719578,0.1146509827108866,1
3534,Intense-City.mov,188,1516,0,4, Music,0,2010-08-23,6,0.285032109336407,0.1554843074765433,1
3535,Season's Start - Beitostolen November 2009,191,1909,1,3, Sports,353,2009-11-21,3,0.2397497118392886,0.1308906327385711,1
3536,Helicopter Transport Services N718HT Sky Crane,250,2475,4,7, Science & Technology,2000,2013-03-20,5,0.439815577144739,0.2657052891011701,2
3537,naruto shippuden Deidara de akatsuki 3,160,1804,11,7, Entertainment,37,2009-06-16,4,0.2137329161863988,0.1249949611048475,1
3538,Freezin Surfsession at the Eisbach,389,1098,0,11, Sports,0,2010-12-16,4,0.3039683846533838,0.1760762976534656,1
3539,Stedman Bailey TD catch versus Syracuse (2011) HD,192,1822,1,6, Sports,7230,2011-10-21,6,0.3548493331137823,0.2048441740913521,2
3540,Seether and Adam from Three Days Grace--Broken,236,7490,2,11, Music,0,2007-11-10,3,0.1175695702288819,0.0818878509007027,1
3541,Pokemon Yellow - B2F glitch,249,17152,39,65, Entertainment,2570,2006-12-19,3,0.0638893462868434,0.0543824543592971,1
3542,[PC] PPSSPP 0.8.1 - Tekken 6,481,4515,3,6, Howto & Style,2370,2013-06-30,4,0.4566112300345792,0.2888907341651912,2
3543,[HD Fancam]111203 MOA Live In Malaysia (F(X) - Is It OK),188,14971,34,186, Entertainment,2990,2011-12-03,5,0.3619298534496953,0.3280850052446958,2
3544,Богородица Дева Радуйся!-напев Оптиной Пустыни,147,668230,137,5286, People & Blogs,3920,2012-02-11,4,0.3734562819035073,0.501367769519033,3
3545,バス釣り　またまたラバージグで４０ＵＰ！！,472,76898,25,451, Sports,1640000000,2015-07-10,4,0.5784620451177342,0.6133451968038708,4
3546,SPRING-SUMMER 2008 FASHION WEEK\LONDON\USA\MARIOS SCHWAB 2,130,1107,0,0, Howto & Style,117,2007-11-09,3,0.117404906965256,0.0502516165217168,1
3547,Camping Les Lacs de Courtes,308,28276,1,28, Travel & Events,8950,2010-11-09,5,0.297875843899226,0.247685835281795,2
3548,Boom Boom Thailand (Nootybobs) Live Music Jam Bow Jaap & Gee,197,3500,0,2, Music,25,2009-08-08,4,0.2224600691585707,0.1257779943712198,1
3549,Финал VII зимней Спартакиады учащихся Ро Девушки  1 спортивный разряд  КП 2 Елизавета НУГУМАНОВА СПБ,182,2067,1,11, Sports,12400,2015-03-12,5,0.558702453482628,0.3452154890629939,2
3550,morning in the hula valley,123,1461,1,6, Pets & Animals,175,2006-12-24,4,0.0647126626049728,0.036484168735781,1
3551,50a Warhammer Fantasy Battle Report Bretonnia vs Daemons March2010 pt1.mov,487,1552,4,12, Gaming,7260,2010-04-03,5,0.2616499259015313,0.1583708371166788,1
3552,NKOTB Cruise 2012 Toga intro with Victor and OMG Jon,164,12218,13,146, Music,913,2012-06-13,5,0.3937098633294912,0.3462217087863136,2
3553,2009国際熊本大会（熊本インドア）鹿島・塩嵜 vs.楊勝發・李佳鴻 KASHIMA/SHIOZAKI vs.YANG / LEE 1,434,33593,1,9, Sports,5340,2009-06-14,4,0.213403589659147,0.1658174501223305,1
3554,how to curl thick hair (for real),326,12275,0,4, Howto & Style,26,2009-05-04,4,0.2066523958504857,0.1391207451419292,1
3555,TrIcK sHoTs,173,5869,3,23, Sports,0,2006-05-06,4,0.0265107854437674,0.0191921936683516,1
3556,Coors Belfast Giants on You Tube - 11/10/08,309,3344,0,7, Sports,739,2008-11-20,4,0.1794829573522147,0.1117289624421437,1
3557,Stefano Pain & Mattias  Feat. Dhany  Vs. @ DJ Claus @  -  Until The Sunrise - Rmx 2011 Club Mix.,346,3791,0,9, Music,29,2011-02-20,4,0.3148361600526922,0.202688905086256,2
3558,IK86 Reviews - DBZ: Buyu Retsuden (Megadrive/Genesis),207,9097,13,26, Entertainment,2470,2008-10-17,4,0.1738844063889346,0.1317857911340825,1
3559,Goku Vs. Naruto (A Batalha Final),306,27704,17,18, Film & Animation,18,2009-05-03,4,0.2064877325868598,0.1661065499011574,1
3560,Cómo hacer CREMA CHANTILLY - Receta de crema chantilly CASERA,202,2218165,471,10025, People & Blogs,238000,2014-11-12,5,0.5389428618475218,0.7840799603331726,4
3561,preslikači tisk na majice,262,1823,0,1, People & Blogs,0,2012-02-09,0,0.3731269553762555,0.1868642684871882,1
3562,Hunger Games - Catching Fire- Cena Gale e Katniss,124,14193,3,19, Film & Animation,0,2013-11-14,4,0.4791700971513255,0.3673935972608786,2
3563,Выбиваем TAVOR CTAR 21,377,81793,179,395, People & Blogs,112,2012-12-24,5,0.4256545364729129,0.4494890001893756,3
3564,Honda SFX,305,3410,2,0, Autos & Vehicles,0,2010-03-12,4,0.2580273341017619,0.1281673007319798,1
3565,Cortadora Priedrita - Marmol(EFRAIN QUITO) MAQUINA EN VENTA,275,10363,7,8, Science & Technology,24,2012-03-25,4,0.3805368022394204,0.2659055267556772,2
3566,Christmas carol song by Tamil Full Gospel International Church - Dubai,314,2738,0,4, Music,0,2012-01-02,4,0.3668697513584719,0.2133697636175451,2
3567,Nomadi-Il pilota d'Hiroshima-Novellara 13.02.2010 by J@go,207,14969,9,81, Music,3000,2012-03-18,4,0.3793841593940392,0.3248057587071429,2
3568,Sal Orlando MOST WANTED!,130,1284,2,18, Howto & Style,799,2011-04-06,4,0.3222460069158571,0.1987855444036749,1
3569,【GT5配信イベント】上級者向けチャレンジ　インプレッサ,489,3854,1,2, Gaming,67200,2011-06-13,4,0.3334431088424172,0.1904891182840502,1
3570,Como tener 1000 seguidores en twitter en 5min? | Tutorial sencillo 2015,263,21624,39,61, Howto & Style,39200,2014-02-16,5,0.4946484439321587,0.4261532803054879,3
3571,all new skill cape emotes except dungeoneering - 25 may 2010,268,18104,70,118, Gaming,308,2010-05-25,5,0.2702124156100774,0.2406217683253884,2
3572,Wrap véhicule Lettrage GD,144,17855,1,54, Sports,71,2014-08-20,6,0.5251111477029474,0.4424151635909909,3
3573,RPG MAKER VX - como adcionar sprites sem fundo preto,235,1868,4,11, Gaming,26,2012-02-06,6,0.3726329655853779,0.2279419853962171,2
3574,COTIDIANO - Futebol,260,8338,10,153, Entertainment,4480,2013-10-28,6,0.4763708216696855,0.4091510625225086,3
3575,SSS July Card Kit - Sending love,254,13339,43,1167, Howto & Style,175000,2014-06-18,5,0.5147373620945167,0.5205562132191159,3
3576,Здоровенный такой бургер!  - Epic Meal Time (rus),201,145132,78,1675, Comedy,290000000,2012-10-29,5,0.4164333937098633,0.4910213903870021,3
3577,Motora Golf - M1 Lithium Remote Control Golf Trolley,152,19036,0,11, Sports,0,2012-04-06,4,0.382512761402931,0.2882093507139237,2
3578,GH3 Custom - As Blood Runs Black - Hester Prynne,229,1372,0,5, Gaming,24,2009-10-15,4,0.2336571710851309,0.1286367373945299,1
3579,J R SOPRANO FREESTYLE  KNOCKOUT KINGS STUDIO SESSION SEPT '09,257,1390,0,9, People & Blogs,33,2009-11-09,4,0.237773752675778,0.1385091538155518,1
3580,New Era Marvel Comics Hat Collection part 3,185,5479,28,21, Entertainment,1670,2010-04-15,4,0.263625885065042,0.1883414553587945,1
3581,MIMMO MORENO - Come stai (Domenico Capozzi),238,11246,2,85, Music,289000,2013-10-03,5,0.4722542400790384,0.3974423375660183,2
3582,"THE iDOLM@STER 2 PS3 ""自分REST@RT"" 貴音 あずさ 千早 HD",129,17067,0,0, Gaming,445,2011-12-03,5,0.3619298534496953,0.2153695377069436,2
3583,1/64 Scratch Built Wil-Rich SoilPro 513 by Jeremy Kinsman,271,5031,0,20, Education,44600,2014-02-24,6,0.4959657500411658,0.3503389876909936,2
3584,Young Blaze ft Jaicee Cole-Ohole-yange.wmv,230,1512,7,18, Music,14,2012-05-25,6,0.3905812613205994,0.244838267058343,2
3585,KAWAGUCHI skatepark.01.31.2010 japan girlskaters,279,5594,5,12, Sports,2330,2010-02-01,4,0.2516054668203524,0.1719900231421525,1
3586,XE ĐỘ KRÔNG NĂNG ĐĂK LĂK,271,6356,1,20, People & Blogs,16,2014-04-18,4,0.5046929030133377,0.363708383125045,2
3587,ВЕЧЕРНЯЯ причёска - СВАДЕБНАЯ причёска - коса ПАУТИНКА,456,27835,144,1334, Howto & Style,261000,2013-02-16,6,0.4345463527087106,0.4625239507989422,3
3588,Old Bareqa & Old Beer Ajam / البريقة القديمة و بئر عجم القديمة,471,12860,2,60, Travel & Events,18,2012-08-04,4,0.4022723530380372,0.3334037296023724,2
3589,Chegg Review  Tour  and Testimonial,397,1629,2,6, Education,12,2009-09-26,4,0.2305285690762391,0.1315012523050641,1
3590,Moto G vs Note 2 -- Antutu BenchMark N7100 vs XT1033,212,2001,0,8, Science & Technology,17600,2014-05-28,6,0.5112794335583731,0.3059186371811087,2
3591,Chopin Prelude No.4 Tuba Quartet + sheet music,129,2532,6,20, Music,9040,2012-10-16,4,0.4142927712827268,0.2752770592947553,2
3592,Забавные моменты World Of Tanks → 29,377,7046,7,251, Gaming,222000,2015-06-06,6,0.5728634941544541,0.5033656796085226,3
3593,パズドラ ヘラクレス降臨！ 超地獄級 サタンパーティ ノーコン,327,5187,0,13, Gaming,126,2014-05-02,6,0.5069981887041001,0.3465245948847529,2
3594,My Track Day In A Subaru Impreza STI 330S,444,3470,3,9, Music,15,2009-11-14,4,0.2385970689939074,0.1523177629410828,1
3595,Dance Improvisation,180,16999,8,328, People & Blogs,88,2011-12-13,5,0.3635764860859542,0.3449406974065407,2
3596,coleiro exterminador no mato(dando um peguinha),123,8892,5,41, Pets & Animals,50,2010-01-08,4,0.2476535484933311,0.1940318968630763,1
3597,Trop Loin Pour Toi - Bande Annonce VF,140,72904,2,39, People & Blogs,51,2010-08-12,3,0.2832208134365223,0.2574418224303058,2
3598,Darrian Franklin 2014 - Downey High School Football,403,6061,3,16, Sports,40,2014-12-23,5,0.5456940556561831,0.3846311187813584,2
3599,Twilight - edward and bella - We Belong Together,152,61983,11,104, Entertainment,21,2008-05-29,4,0.1506668862176848,0.1443390103818349,1
3600,Djelem Djelem CAFE ANTARSIA ENSEMBLE Kessler Theater  Dallas  Texas,255,2153,0,0, Music,0,2010-09-20,4,0.2896426807179318,0.1357380757700783,1
3601,David Grisman FolkJazz Trio at Caramoor  Deep River Blues,262,7416,5,20, Music,17,2011-07-07,5,0.3373950271694385,0.2463224406278881,2
3602,'Little Favours' - Ron & Hermione,185,5139,3,16, Entertainment,109,2007-11-11,4,0.1177342334925078,0.0817983384844586,1
3603,Electronic CDI Box Repair  75% Success Rate,240,269397,330,781, People & Blogs,0,2014-08-31,4,0.5269224436028322,0.6166744459245914,4
3604,como modificar a abertura da tua boquilha ! que não vale nada part 1,197,33133,29,189, People & Blogs,0,2011-11-27,3,0.3609418738679401,0.345049423736828,2
3605,ork kemallar kobra show gogo 2,285,8844,1,34, People & Blogs,139,2014-01-14,4,0.4892145562325045,0.3776821784672008,2
3606,Tales of vesperia Gameplay,267,14928,3,14, Gaming,130,2008-06-28,4,0.1556067841264614,0.1170544499934857,1
3607,菅谷梨沙子　モーニングコーヒー,126,182461,37,417, Music,3390,2008-11-19,3,0.1793182940885888,0.1987367533487658,1
3608,Marc Wisniewski 2 Greifswalder Fight Night 03.04.2010,260,3863,0,8, Sports,3400,2010-04-04,4,0.2618145891651572,0.167170413407641,1
3609,Cómo conectar un led a una batería (Para Principiante),183,41129,16,125, Science & Technology,1310,2015-01-16,4,0.5496459739832044,0.5189147526929142,3
3610,Spici - KakucsRing - rallycross döntő,264,5499,0,13, Autos & Vehicles,7510,2011-09-19,5,0.349580108677754,0.2401789005355877,2
3611,Overboard Miley Cyrus and Justin Bieber - MSG - 31st August.,273,188255,175,225, Entertainment,787,2010-09-01,3,0.28651407870904,0.3073289020856969,2
3612,4 Techno Indie Games in 4 Minutes,263,2960,15,73, Gaming,5009999872,2013-03-27,5,0.4409682199901202,0.331122883672744,2
3613,Aladdin diventa principe: è il primo desiderio!,230,276452,0,1257, Film & Animation,165,2009-11-02,4,0.2366211098303968,0.2841682556984444,2
3614,MetinOfDarknes Private Server RO!,213,5313,9,7, Gaming,16,2011-02-26,5,0.3158241396344475,0.2055308802822751,2
3615,The 12 Days of Anime,245,27396,70,510, Comedy,8310,2010-12-25,5,0.3054503540260168,0.3069080578893642,2
3616,Przemysław Saleta o polskim królu wagi ciężkiej,314,26030,9,43, Sports,69200,2014-12-30,6,0.5468466985015643,0.4658642480583566,3
3617,Motorola Moto E [Análise de Produto] - TecMundo,369,449278,668,7016, Science & Technology,3920000000,2014-05-23,5,0.5104561172402438,0.681740567221362,4
3618,Чехол CalypsoCase iPad,155,1568,1,9, Science & Technology,5130,2013-06-28,6,0.4562819035073275,0.2691529311952561,2
3619,Ibanez iron label 8 string,227,2965,4,9, People & Blogs,13,2013-05-01,5,0.4467314342170261,0.2808980893833183,2
3620,Breaking Dawn Wedding song-Piano,175,4057,5,7, Music,29,2011-12-08,3,0.3627531697678248,0.2300967697991811,2
3621,四忠布袋戲--老鼠嫁女兒-3,385,5852,0,2, Comedy,87800,2008-05-11,3,0.1477029474724189,0.0881467214288672,1
3622,hack de MW3 sur PS3/XBOX360 !!!!!!!!,166,1252,9,8, Gaming,2110,2012-06-29,4,0.3963444755475053,0.2257999850489389,2
3623,FIFA 14 | BPL TOTS FANTASY FOOTBALL DRAFT - MY TEAM,199,249205,250,5711, Gaming,100000000,2014-05-03,5,0.507162851967726,0.6527176311305407,4
3624,Voorbeschouwing sc Heerenveen - AC Milan,167,3840,0,3, Sports,0,2008-10-21,4,0.1745430594434381,0.1027402158493575,1
3625,اهداف الهلال ببطوله كأس الامير فيصل عام 2009-2010,416,1525,0,9, Sports,25,2010-05-15,4,0.2685657829738185,0.1579663702238618,1
3626,Delta Ceramic 3D Printer,140,32225,29,152, Science & Technology,5120,2013-06-10,6,0.4533179647620616,0.426593595046194,3
3627,EX PRESS (IFFR Trailer),121,1274,0,0, Film & Animation,120,2011-12-28,6,0.3660464350403425,0.1598157445580973,1
3628,Ronnie Sturges Monster Truck Nasty Boy Sturges Motorsports,175,2037,1,23, People & Blogs,0,2014-03-15,4,0.4990943520500576,0.329063491226149,2
3629,Sonic 2 - Death Egg Robo (Kingdom Hearts Soundfont),169,2811,6,42, Music,3120,2011-12-13,4,0.3635764860859542,0.2598104817378677,2
3630,EterWIty - Forgotten temple B2F Wizard run :),468,1896,7,10, Gaming,70,2012-01-26,5,0.3708216696854932,0.2252006385398837,2
3631,Red Carpet Photography - Water photo shoot behind the scenes,206,4410,5,18, People & Blogs,144,2011-01-10,5,0.308084966244031,0.2132629319331645,2
